Card1Path,Card2Path,CommonEmoji,Card1Quadrant,Card2Quadrant
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,highvoltage,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,highvoltage,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,highvoltage,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,highvoltage,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,highvoltage,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,highvoltage,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,spoutingwhale,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,pencil,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,dragon,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,mouth,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,sunwithface,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,sunwithface,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_053.png,mouth,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_054.png,spoutingwhale,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_055.png,dragon,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_056.png,highvoltage,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_034.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_057.png,pencil,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_036.png,cactus,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,stopsign,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_035.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,stopsign,1,3
